sub,POA,token,syll_dur,v_dur,vot,Av,Ahi,max23,HiDiff,F23Diff
9,1,1375,0.106,0.094,0.012,44.6,-9.3,7.4,53.9,37.2
2,1,286,0.086,0.069,0.017,23.8,-14.6,-13.5,38.4,37.3
4,1,562,0.1804,0.1575,0.0229,37.5,1.9,0.2,35.6,37.3
4,1,592,0.0884,0.0712,0.0172,37,-12.4,-0.3,49.4,37.3
5,1,875,0.0881,0.0603,0.0278,36.7,-10.9,-0.6,47.6,37.3
7,2,1148,0.103,0.09,0.013,39,12.9,1.7,26.1,37.3
9,1,1392,0.088,0.078,0.01,54.1,-11.3,16.8,65.4,37.3
6,1,78,0.131,0.118,0.013,52,14.6,14.7,37.4,37.3
3,1,455,0.106,0.09,0.016,49.7,1,12.3,48.7,37.4
3,1,463,0.116,0.106,0.01,46.2,1.2,8.8,45,37.4
8,1,1254,0.109,0.094,0.015,46.5,10.3,9.1,36.2,37.4
11,1,38,0.104,0.09,0.014,41.6,-0.01,4.2,41.61,37.4
2,1,292,0.0895,0.078,0.0115,27.2,-14.1,-10.3,41.3,37.5
8,2,1285,0.193,0.153,0.04,47.6,23.6,10.1,24,37.5
9,1,1374,0.113,0.095,0.018,42,-8.4,4.5,50.4,37.5
11,1,37,0.119,0.103,0.016,40.6,-4.8,3.1,45.4,37.5
5,1,873,0.0746,0.056,0.0186,36,-9,-1.6,45,37.6
5,1,903,0.0695,0.0437,0.0258,33.1,-17.6,-4.5,50.7,37.6
12,1,31,0.158,0.141,0.017,33,-6.8,-4.6,39.8,37.6
1,1,54,0.0832,0.0658,0.0174,31.7,-6.6,-6,38.3,37.7
4,1,593,0.0896,0.079,0.0106,37,-7.4,-0.7,44.4,37.7
9,2,1418,0.153,0.123,0.03,44.4,14.1,6.7,30.3,37.7
10,1,1537,0.104,0.087,0.017,32.7,-11.4,-5,44.1,37.7
3,1,451,0.153,0.143,0.01,46.6,4.7,8.8,41.9,37.8
3,1,462,0.108,0.096,0.012,46.5,5.3,8.7,41.2,37.8
3,2,481,0.411,0.363,0.048,49.5,17.2,11.7,32.3,37.8
3,2,509,0.31,0.29,0.02,47.6,10.9,9.8,36.7,37.8
5,1,850,0.1331,0.1015,0.0316,36.1,-18,-1.7,54.1,37.8
6,1,73,0.129,0.106,0.023,49.9,12.1,12.1,37.8,37.8
11,1,26,0.337,0.279,0.058,28.8,-4.4,-9,33.2,37.8
3,1,438,0.15,0.13,0.02,44.6,4.2,6.7,40.4,37.9
5,3,1061,0.084,0.056,0.028,35.4,-5,-2.5,40.4,37.9
6,3,39,0.112,0.08,0.032,45.6,7.7,7.7,37.9,37.9
3,2,511,0.099,0.087,0.012,45.2,16.2,7.2,29,38
4,1,623,0.0597,0.0488,0.0109,42,2.7,3.9,39.3,38.1
4,1,639,0.0629,0.0537,0.0092,45.4,-4.4,7.3,49.8,38.1
2,1,257,0.107,0.096,0.011,27,-19.5,-11.2,46.5,38.2
4,1,566,0.187,0.1683,0.0187,37.8,-2.8,-0.4,40.6,38.2
4,1,609,0.1004,0.0894,0.011,33.9,-15,-4.3,48.9,38.2
9,2,1412,0.15,0.119,0.031,45.3,15.5,7.1,29.8,38.2
9,2,1428,0.092,0.069,0.023,46.3,8.2,8.1,38.1,38.2
6,3,38,0.114,0.088,0.026,49.1,10.9,10.9,38.2,38.2
5,1,916,0.0704,0.0437,0.0267,35,-14.8,-3.3,49.8,38.3
7,2,1159,0.075,0.067,0.008,40.5,14.1,2.2,26.4,38.3
9,1,1393,0.075,0.065,0.01,50.4,-5.9,12.1,56.3,38.3
11,1,31,0.107,0.093,0.014,39,-2.6,0.7,41.6,38.3
11,2,83,0.181,0.135,0.046,42.9,10.3,4.6,32.6,38.3
3,2,492,0.368,0.338,0.03,49,14.8,10.6,34.2,38.4
4,2,684,0.1137,0.066,0.0477,32.9,-4.3,-5.5,37.2,38.4
11,1,33,0.102,0.088,0.014,42.3,-5.5,3.9,47.8,38.4
3,1,431,0.273,0.235,0.038,45.7,3.2,7.2,42.5,38.5
4,1,620,0.0534,0.0409,0.0125,42.1,1.8,3.6,40.3,38.5
6,2,114,0.155,0.14,0.015,47.2,4.1,8.7,43.1,38.5
11,1,42,0.126,0.112,0.014,40.5,2,2,38.5,38.5
9,1,1396,0.126,0.115,0.011,49.2,-3.5,10.6,52.7,38.6
2,1,281,0.092,0.079,0.013,29.5,-14.5,-9.2,44,38.7
4,3,779,0.0984,0.0792,0.0192,39.5,-10.9,0.8,50.4,38.7
4,1,643,0.0757,0.0675,0.0082,45.8,-3.9,7,49.7,38.8
9,2,1422,0.084,0.062,0.022,46.9,25.6,8.1,21.3,38.8
9,2,1434,0.081,0.059,0.022,44.6,13.1,5.8,31.5,38.8
9,1,1389,0.099,0.088,0.011,37.1,-13.8,-1.8,50.9,38.9
9,2,1435,0.102,0.081,0.021,47.4,16.4,8.5,31,38.9
10,1,1526,0.086,0.076,0.01,38,-7.4,-0.9,45.4,38.9
6,1,72,0.171,0.16,0.011,50.1,11.3,11.2,38.8,38.9
1,1,48,0.0919,0.0725,0.0194,31.5,-6,-7.5,37.5,39
1,1,49,0.0822,0.0581,0.0241,32.2,-8.1,-6.8,40.3,39
2,1,283,0.09,0.077,0.013,26.3,-12.7,-12.7,39,39
5,2,989,0.1093,0.0551,0.0542,39.1,1.4,0.1,37.7,39
11,1,17,0.444,0.395,0.049,28.1,-7.1,-10.9,35.2,39
3,1,468,0.101,0.091,0.01,45,1.3,5.9,43.7,39.1
11,1,24,0.328,0.275,0.053,32.8,-2.8,-6.3,35.6,39.1
11,2,92,0.178,0.147,0.031,40.1,13.2,1,26.9,39.1
6,2,105,0.213,0.189,0.024,43.3,4.2,4.1,39.1,39.2
6,2,121,0.091,0.078,0.013,49.1,8.2,9.9,40.9,39.2
2,1,289,0.099,0.086,0.013,20.9,-14.3,-18.4,35.2,39.3
4,2,682,0.1214,0.0883,0.0331,36.1,-4.2,-3.2,40.3,39.3
9,2,1432,0.095,0.064,0.031,46.3,17.3,7,29,39.3
11,1,40,0.121,0.105,0.016,44.1,-3.8,4.8,47.9,39.3
5,1,863,0.1176,0.0826,0.035,39.8,-12.2,0.3,52,39.5
11,1,36,0.107,0.092,0.015,40.6,-1.2,1.1,41.8,39.5
8,1,1244,0.081,0.067,0.014,48.6,12,9,36.6,39.6
9,2,1416,0.173,0.128,0.045,45.7,14.1,6.1,31.6,39.6
9,2,1431,0.132,0.109,0.023,46.9,12.6,7.3,34.3,39.6
2,1,254,0.118,0.105,0.013,30.6,-18.1,-9.1,48.7,39.7
3,1,457,0.118,0.107,0.011,46.8,0.9,7.1,45.9,39.7
9,1,1383,0.115,0.104,0.011,44,-13.7,4.3,57.7,39.7
11,1,25,0.343,0.271,0.072,29.1,-14.3,-10.6,43.4,39.7
4,1,568,0.2071,0.1768,0.0303,34.6,2,-5.2,32.6,39.8
7,1,1109,0.123,0.107,0.016,34.4,-9,-5.4,43.4,39.8
11,1,47,0.111,0.098,0.013,42.9,0.6,3.1,42.3,39.8
2,1,285,0.099,0.086,0.013,25.8,-18.7,-14.1,44.5,39.9
3,1,439,0.149,0.125,0.024,43.5,-0.5,3.6,44,39.9
4,1,610,0.0965,0.0847,0.0118,27.5,-9.1,-12.4,36.6,39.9
3,1,444,0.153,0.142,0.011,45.8,-0.3,5.7,46.1,40.1
4,1,634,0.0709,0.0604,0.0105,45.4,-4.3,5.3,49.7,40.1
4,1,642,0.0641,0.0541,0.01,46.8,-1.5,6.7,48.3,40.1
5,1,892,0.1077,0.0777,0.03,39.3,-24.5,-0.8,63.8,40.1
9,2,1417,0.155,0.11,0.045,45.1,10.1,5,35,40.1
6,2,103,0.223,0.185,0.038,47,6.9,6.8,40.1,40.2
5,1,852,0.1215,0.0893,0.0322,38.9,-14,-1.4,52.9,40.3
3,1,465,0.125,0.109,0.016,43.6,-3.8,3.2,47.4,40.4
5,1,877,0.085,0.0591,0.0259,36.4,-21.1,-4.1,57.5,40.5
10,1,1521,0.079,0.07,0.009,43.3,0.6,2.8,42.7,40.5
4,1,584,0.1045,0.0893,0.0152,37.2,-11.8,-3.4,49,40.6
4,1,629,0.0626,0.0522,0.0104,41.9,-3.5,1.3,45.4,40.6
9,1,1370,0.105,0.066,0.039,50.1,12.2,9.5,37.9,40.6
6,3,16,0.196,0.158,0.038,45.4,7.1,4.8,38.3,40.6
5,1,884,0.0886,0.0763,0.0123,36.3,-25.9,-4.4,62.2,40.7
10,1,1534,0.085,0.076,0.009,36.3,-5.2,-4.4,41.5,40.7
11,1,27,0.312,0.246,0.066,32.2,-8.5,-8.5,40.7,40.7
1,1,47,0.0635,0.0392,0.0243,27.7,-13.6,-13.1,41.3,40.8
4,1,650,0.0656,0.047,0.0186,41.2,-4.7,0.4,45.9,40.8
7,1,1107,0.095,0.082,0.013,32.7,-7,-8.1,39.7,40.8
5,1,876,0.0721,0.0586,0.0135,37,-24,-4,61,41
9,1,1395,0.103,0.081,0.022,51,-6.2,10,57.2,41
3,1,460,0.113,0.098,0.015,46.5,-2.6,5.4,49.1,41.1
4,1,632,0.0636,0.0545,0.0091,43.5,-6,2.4,49.5,41.1
5,1,905,0.0798,0.0487,0.0311,34,-20.4,-7.2,54.4,41.2
5,1,871,0.0649,0.0444,0.0205,38.8,-11.5,-2.5,50.3,41.3
1,1,41,0.0809,0.0558,0.0251,37.6,-13.2,-3.8,50.8,41.4
1,1,57,0.0604,0.0537,0.0067,29.1,-12.5,-12.3,41.6,41.4
3,1,441,0.153,0.135,0.018,44.9,3.1,3.5,41.8,41.4
5,2,998,0.0892,0.0482,0.041,37.5,-3.1,-3.9,40.6,41.4
6,1,56,0.262,0.231,0.031,47.7,6.3,6.3,41.4,41.4
4,1,587,0.0955,0.0837,0.0118,35.8,-15.5,-5.7,51.3,41.5
5,1,902,0.0514,0.0422,0.0092,38.4,-12.7,-3.1,51.1,41.5
6,2,111,0.123,0.089,0.034,49.6,7.9,8,41.7,41.6
8,1,1252,0.102,0.084,0.018,49.5,7,7.7,42.5,41.8
4,1,615,0.0773,0.058,0.0193,45.5,-10.1,3.6,55.6,41.9
9,2,1419,0.166,0.128,0.038,46.9,12.3,4.9,34.6,42
1,1,42,0.0934,0.0793,0.0141,37,-12.8,-5.1,49.8,42.1
3,1,458,0.103,0.094,0.009,45.5,4.7,3.4,40.8,42.1
5,1,888,0.0791,0.0577,0.0214,37.2,-17,-4.9,54.2,42.1
5,1,907,0.0779,0.0518,0.0261,35.6,-18.4,-6.5,54,42.1
9,2,1427,0.104,0.086,0.018,45.9,16.1,3.8,29.8,42.1
6,3,46,0.072,0.047,0.025,42.6,0.5,0.5,42.1,42.1
11,1,45,0.121,0.107,0.014,41.7,-2.1,-0.4,43.8,42.1
3,1,424,0.29,0.241,0.049,48.8,1.4,6.6,47.4,42.2
3,1,440,0.162,0.134,0.028,46,4.1,3.8,41.9,42.2
4,3,777,0.1085,0.0868,0.0217,40.5,-5.9,-1.7,46.4,42.2
5,1,886,0.0917,0.0699,0.0218,38.3,-19.6,-3.9,57.9,42.2
6,2,113,0.153,0.131,0.022,47.3,6.9,5.1,40.4,42.2
4,1,648,0.0609,0.0368,0.0241,49.9,-2.9,7.6,52.8,42.3
11,1,44,0.126,0.113,0.013,44.5,0.7,2.2,43.8,42.3
2,1,290,0.093,0.08,0.013,23.7,-19.7,-18.7,43.4,42.4
5,1,851,0.1291,0.0938,0.0353,38.5,-8.3,-3.9,46.8,42.4
11,1,29,0.091,0.079,0.012,42.4,0.7,-0.05,41.7,42.45
5,1,861,0.1191,0.0935,0.0256,37.2,-17.4,-5.3,54.6,42.5
5,1,899,0.082,0.0516,0.0304,35.7,-16.1,-7,51.8,42.7
5,1,878,0.0971,0.0689,0.0282,36.7,-18.8,-6.1,55.5,42.8
6,1,55,0.261,0.224,0.037,50.7,7.9,7.9,42.8,42.8
6,2,107,0.187,0.174,0.013,46.9,4.1,4.1,42.8,42.8
5,1,847,0.1275,0.0967,0.0308,36.9,-14.6,-6.1,51.5,43
3,1,423,0.286,0.226,0.06,48.6,5.7,5.5,42.9,43.1
3,1,435,0.142,0.122,0.02,44.8,-2.8,1.7,47.6,43.1
4,1,635,0.0604,0.051,0.0094,45.8,-4.5,2.7,50.3,43.1
5,1,857,0.131,0.1091,0.0219,36.4,-11.6,-6.7,48,43.1
11,1,48,0.115,0.092,0.023,44.1,-4.6,1,48.7,43.1
5,1,881,0.0801,0.0614,0.0187,38.8,-24.3,-4.4,63.1,43.2
5,1,913,0.0658,0.0455,0.0203,38.9,-10.1,-4.3,49,43.2
11,1,32,0.106,0.088,0.018,43.9,2,0.7,41.9,43.2
5,1,910,0.079,0.0513,0.0277,35.2,-13.2,-8.1,48.4,43.3
9,1,1385,0.112,0.098,0.014,39.7,-13.2,-3.6,52.9,43.3
10,1,1517,0.164,0.137,0.027,31.6,-9.6,-11.8,41.2,43.4
5,1,880,0.0914,0.073,0.0184,35.7,-18.3,-7.8,54,43.5
6,1,64,0.208,0.176,0.032,49.6,6.5,6,43.1,43.6
4,1,581,0.0977,0.0828,0.0149,35.4,-15.2,-8.3,50.6,43.7
3,1,434,0.137,0.11,0.027,48.2,3.7,4.3,44.5,43.9
11,1,35,0.107,0.091,0.016,44.1,-0.7,0.2,44.8,43.9
4,1,649,0.0582,0.0404,0.0178,47.2,-3.1,3.2,50.3,44
5,1,887,0.0896,0.0695,0.0201,40.4,-15.8,-3.7,56.2,44.1
5,1,891,0.0801,0.073,0.0071,39.9,-19.4,-4.2,59.3,44.1
5,1,897,0.0681,0.0568,0.0113,37.4,-19.8,-6.7,57.2,44.1
6,1,90,0.088,0.064,0.024,49.7,7.5,5.4,42.2,44.3
5,1,856,0.1111,0.0876,0.0235,36.3,-19.6,-8.3,55.9,44.6
5,1,889,0.1055,0.0824,0.0231,40.6,-16.1,-4,56.7,44.6
5,1,853,0.1082,0.0874,0.0208,38.6,-13.7,-6.1,52.3,44.7
5,1,918,0.1426,0.1138,0.0288,36.1,-9,-8.6,45.1,44.7
11,1,28,0.098,0.066,0.032,43.3,0.4,-1.4,42.9,44.7
6,1,63,0.182,0.161,0.021,52.2,8.7,7.4,43.5,44.8
6,1,71,0.164,0.154,0.01,50.5,5.6,5.7,44.9,44.8
11,1,34,0.102,0.088,0.014,42.2,-3.1,-2.6,45.3,44.8
3,1,466,0.106,0.092,0.014,47.2,-6.7,2.3,53.9,44.9
3,1,461,0.117,0.103,0.014,48.1,-1,3.1,49.1,45
9,2,1426,0.083,0.07,0.013,49.6,15,4.6,34.6,45
5,1,874,0.085,0.0609,0.0241,35.2,-17,-10,52.2,45.2
6,1,60,0.31,0.203,0.107,47.8,2.5,2.5,45.3,45.3
2,1,282,0.07,0.065,0.005,27.8,-25.9,-17.6,53.7,45.4
5,1,844,0.1184,0.0968,0.0216,35.6,-18.6,-9.9,54.2,45.5
4,1,637,0.0682,0.0587,0.0095,46.2,-9.9,0.5,56.1,45.7
5,1,867,0.1276,0.0955,0.0321,33.3,-17.2,-12.5,50.5,45.8
3,1,425,0.297,0.267,0.03,47.8,-2.5,1.9,50.3,45.9
5,1,879,0.1044,0.0901,0.0143,38,-27.7,-7.9,65.7,45.9
5,1,869,0.0751,0.0558,0.0193,40.3,-14.9,-5.7,55.2,46
5,1,890,0.1039,0.0798,0.0241,41.5,-7.2,-4.8,48.7,46.3
5,1,909,0.0634,0.0372,0.0262,35.8,-16.4,-10.5,52.2,46.3
6,2,96,0.263,0.214,0.049,46.3,-1,-0.08,47.3,46.38
4,1,630,0.0524,0.0424,0.01,42.6,-6.4,-3.8,49,46.4
4,1,647,0.0791,0.0593,0.0198,49.4,-6.7,2.9,56.1,46.5
11,1,30,0.101,0.081,0.02,42.2,-2.3,-4.3,44.5,46.5
3,1,470,0.135,0.108,0.027,44.5,-8.1,-2.3,52.6,46.8
6,1,66,0.187,0.164,0.023,48.3,4.4,1.5,43.9,46.8
11,1,43,0.134,0.112,0.022,43.2,-2.1,-3.6,45.3,46.8
3,1,453,0.15,0.135,0.015,45.9,0.3,-1.1,45.6,47
6,1,69,0.186,0.172,0.014,50.5,3.3,3.4,47.2,47.1
5,1,900,0.0644,0.0514,0.013,35,-18.1,-12.2,53.1,47.2
6,1,62,0.234,0.197,0.037,45.3,-4.1,-2,49.4,47.3
11,1,21,0.341,0.283,0.058,30.7,-4.3,-16.9,35,47.6
6,2,102,0.211,0.162,0.049,48.8,5.2,1.1,43.6,47.7
6,1,80,0.128,0.117,0.011,50.5,11.5,2.7,39,47.8
6,1,65,0.2,0.179,0.021,54.6,6.5,6.5,48.1,48.1
3,1,464,0.117,0.099,0.018,48.7,-7.2,0.03,55.9,48.67
5,1,885,0.0907,0.0703,0.0204,37.4,-14.2,-11.3,51.6,48.7
5,1,911,0.0697,0.0439,0.0258,37.3,-12.6,-11.4,49.9,48.7
6,1,67,0.163,0.151,0.012,50.7,2.1,2,48.6,48.7
6,1,91,0.089,0.074,0.015,52.7,3.8,3.6,48.9,49.1
5,1,901,0.099,0.0698,0.0292,34.6,-25.5,-14.7,60.1,49.3
6,1,76,0.138,0.127,0.011,49.1,6.6,-0.5,42.5,49.6
4,1,583,0.1011,0.0871,0.014,37.6,-14.1,-12.3,51.7,49.9
6,1,68,0.182,0.169,0.013,50.8,9.7,0.9,41.1,49.9
4,1,580,0.0632,0.0448,0.0184,37.5,-20.3,-12.5,57.8,50
6,1,75,0.147,0.135,0.012,52.3,1.9,1.9,50.4,50.4
6,1,88,0.076,0.066,0.01,51.3,2.7,0.8,48.6,50.5
5,1,896,0.1005,0.0837,0.0168,40.3,-27.4,-10.3,67.7,50.6
5,1,893,0.0814,0.0702,0.0112,37.9,-20.7,-12.8,58.6,50.7
6,1,81,0.149,0.137,0.012,53.2,2.9,1.9,50.3,51.3
5,1,915,0.0647,0.0457,0.019,37.5,-16.1,-14.6,53.6,52.1
6,1,77,0.13,0.118,0.012,51.1,-1.5,-1.5,52.6,52.6
5,1,883,0.081,0.0688,0.0122,39.5,-24.4,-13.4,63.9,52.9
6,1,74,0.132,0.12,0.012,52.6,1,-0.4,51.6,53
10,1,1524,0.108,0.098,0.01,36.4,-15.6,-17.1,52,53.5
6,1,79,0.145,0.133,0.012,51.4,3.2,-2.1,48.2,53.5
4,1,616,0.0684,0.0522,0.0162,44.7,-7.2,-9.1,51.9,53.8
6,1,57,0.278,0.238,0.04,49.2,-3.2,-5.1,52.4,54.3
3,1,471,0.12,0.1,0.02,44.8,-22.8,-9.9,67.6,54.7
5,1,882,0.0832,0.0689,0.0143,42.1,-22.1,-12.8,64.2,54.9
6,1,87,0.095,0.071,0.024,53.4,-2.2,-2.2,55.6,55.6
6,1,84,0.084,0.07,0.014,51.9,-4.3,-5.5,56.2,57.4
6,1,83,0.084,0.071,0.013,53.2,10,-4.3,43.2,57.5
6,1,82,0.133,0.122,0.011,49.6,14.9,-8.1,34.7,57.7
6,1,92,0.092,0.076,0.016,51.6,5.2,-6.3,46.4,57.9
6,1,70,0.199,0.161,0.038,47.9,-5.2,-10.9,53.1,58.8
6,1,86,0.086,0.078,0.008,54.3,-4,-4.7,58.3,59
3,1,469,0.122,0.103,0.019,46.5,-12.2,-12.7,58.7,59.2
6,1,61,0.246,0.202,0.044,46,-6.1,-13.8,52.1,59.8
6,1,59,0.245,0.191,0.054,48.5,-11.4,-11.4,59.9,59.9
5,1,894,0.0672,0.0602,0.007,39,-18.8,-21.1,57.8,60.1
6,1,58,0.264,0.215,0.049,48.6,-11.9,-12,60.5,60.6
6,1,85,0.094,0.078,0.016,59.3,-3.5,-5.3,62.8,64.6
6,1,89,0.096,0.073,0.023,53,-11.6,-11.6,64.6,64.6
